review_id,product_id,agent_name,sound,noise_cancel,comfort,customer_care,microphone,connectivity,price,built,bluetooth,bass,review_text
306217,143,Akshay,positive,negative,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"Great sound , great for kids ! My son loves his but he is still able to hear me when i talk to him !"
281152,118,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"okay so first off, wow. I was extremely impressed with the quality and sound with these earbuds. For something so cheep I was expecting low quality. my favorite part of these earphones, however, is that the buds are magnetic! I know it's something so small but it makes a huge difference not letting them dangle everywhere. I work at a place where I am constantly moving boxes and I often times lose my lose one of my ear bud sizes. The sound is super fantastic and you hear so much detail of every song you play. i will write again in hopefully 6 months time to talk about the longevity of these earphones and battery life."
293566,130,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Great sound!! Very happy!
307140,144,Akshay,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Bought these headphones for my 10yo boy going into 5th grade.  My son small so a lot of times headphone don't fit his head.  These fit great!  No slipping off.  He tells me the sound quality is good.  Would recommend these to anyone  looking for good headphone.
296242,133,Akshay,negative,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,The sound of the speakers are not so loud. Even in max volume they are like 50%..I changed these with the iPhone earplugs to listen the same song and iPhone earplugs was louder !!!
300279,137,Akshay,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"Fantastic buy on these blue Panasonic RPTCM125A headphones/earbuds/headset. The headset that came with my iPhone 6s is the standard white Apple headset that kind of hurts your ears and is expensive to replace. I got my new iPhone 6S shortly before Christmas of 2015 and I could not tolerate the uncomfortable Apple headset that came with it. My daughter had been very satisfied with the Panasonic earbuds without the microphone that she uses with her iPod, so I bought the same ones with the microphone to use on my iPhone. I am glad I did - great price, great sound (my opinion, but I am not a speaker snob), and the speaker works great. They have definitive right and left sides due to the ergonomic ear pads that fit angled into the ear. There are small, medium, and large ear pads provided so you pick the size that feels the most comfortable. They shipped and arrived quickly, were packaged well, work great, are very comfortable, and were a reasonable price."
294212,131,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,I had to return them because the parts that's supposed to hold them onto my ears were way too big and couldn't be adjusted. They wouldn't Stay in
304050,141,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"I bought 2 pair of these for my wife and I. We are really enjoying having them and would recommend them to anyone who appreciates excellent sound quality without being tethered to a device via cords. I haven't had any issues with either pair. The sound quality is amazing. There charging case is convenient when traveling or away from a power source. They are alittle pricey, but worth the money. I haven't figured out or found a way to skip/repeat songs from my play list, but I also didn't read the directions  entirely. Great for listening to music or talking on the phone. I'm really satisfied with the purchase. I hope the life of these are long because now I've become spoiled."
298214,135,Akshay,Not discussed,negative,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"Nothing noise cancelling about it, I think its just a placebo effect to make it seem like the sound is better. If you want true noise cancelling effect buy the $300 Bose earphones"
295831,132,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"I first heard of this brand from wirecutter website.  I love the sound, battery charge and the magnets that click the headphones together around your neck when you are not wearing them.only one criticism, the ear hooks kept falling off until they were lost.  Not the end of the world as the buds stay in fine on their own, but it would be nice to have them.This is a super cheap substitute for Bose sports and highly recommend them."
